Unnamed: 0,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
160896,OPTIDX,BANKNIFTY,01-Aug-2019,29500.0,CE,1.5,1.5,0.05,0.15,0.0,145699.0,859639.64,622260.0,-207740.0,01-AUG-2019
160897,OPTIDX,BANKNIFTY,01-Aug-2019,29600.0,CE,0.75,1.6,0.05,0.15,0.0,51886.0,307169.6,254480.0,-164680.0,01-AUG-2019
160898,OPTIDX,BANKNIFTY,01-Aug-2019,29700.0,CE,0.75,0.85,0.05,0.1,0.0,27688.0,164468.83,193940.0,-128000.0,01-AUG-2019
160899,OPTIDX,BANKNIFTY,01-Aug-2019,29800.0,CE,0.6,0.7,0.05,0.1,0.0,16960.0,101082.83,143840.0,-83700.0,01-AUG-2019
160900,OPTIDX,BANKNIFTY,01-Aug-2019,29900.0,CE,0.55,0.55,0.05,0.1,0.0,4614.0,27591.93,102160.0,-7280.0,01-AUG-2019
160901,OPTIDX,BANKNIFTY,01-Aug-2019,30000.0,CE,0.5,0.5,0.05,0.1,0.0,35367.0,212204.09,301940.0,-106560.0,01-AUG-2019
160902,OPTIDX,BANKNIFTY,01-Aug-2019,30100.0,CE,0.2,0.4,0.05,0.1,0.0,3192.0,19216.0,42440.0,-5180.0,01-AUG-2019
160903,OPTIDX,BANKNIFTY,01-Aug-2019,30200.0,CE,0.15,0.7,0.05,0.15,0.0,1530.0,9241.27,30700.0,-6340.0,01-AUG-2019
160904,OPTIDX,BANKNIFTY,01-Aug-2019,30300.0,CE,0.2,0.35,0.05,0.1,0.0,3140.0,19028.54,57000.0,-5580.0,01-AUG-2019
160905,OPTIDX,BANKNIFTY,01-Aug-2019,30400.0,CE,0.2,1.95,0.05,0.25,0.0,508.0,3088.66,13780.0,-1720.0,01-AUG-2019
160906,OPTIDX,BANKNIFTY,01-Aug-2019,30500.0,CE,0.1,0.4,0.05,0.1,0.0,3473.0,21185.44,84880.0,-15920.0,01-AUG-2019
160907,OPTIDX,BANKNIFTY,01-Aug-2019,30600.0,CE,0.1,0.35,0.05,0.05,0.0,502.0,3072.25,20400.0,-5060.0,01-AUG-2019
160908,OPTIDX,BANKNIFTY,01-Aug-2019,30700.0,CE,0.1,0.4,0.05,0.05,0.0,170.0,1043.8,19680.0,-1140.0,01-AUG-2019
160909,OPTIDX,BANKNIFTY,01-Aug-2019,30800.0,CE,0.35,0.7,0.05,0.2,0.0,457.0,2815.13,10480.0,-1680.0,01-AUG-2019
160910,OPTIDX,BANKNIFTY,01-Aug-2019,30900.0,CE,0.1,0.15,0.05,0.1,0.0,165.0,1019.7,5520.0,660.0,01-AUG-2019
160911,OPTIDX,BANKNIFTY,01-Aug-2019,31000.0,CE,0.05,0.3,0.05,0.05,0.0,759.0,4705.81,52900.0,-5480.0,01-AUG-2019
160912,OPTIDX,BANKNIFTY,01-Aug-2019,31100.0,CE,0.4,0.5,0.05,0.05,0.0,364.0,2264.08,4260.0,-1080.0,01-AUG-2019
160913,OPTIDX,BANKNIFTY,01-Aug-2019,31200.0,CE,0.0,0.0,0.0,0.75,0.0,0.0,0.0,20.0,0.0,01-AUG-2019
160914,OPTIDX,BANKNIFTY,01-Aug-2019,31300.0,CE,0.35,0.35,0.05,0.05,0.0,33.0,206.58,620.0,-40.0,01-AUG-2019
160915,OPTIDX,BANKNIFTY,01-Aug-2019,31400.0,CE,0.1,0.1,0.1,0.1,0.0,5.0,31.4,560.0,-100.0,01-AUG-2019
160916,OPTIDX,BANKNIFTY,01-Aug-2019,31500.0,CE,0.3,0.3,0.05,0.05,0.0,75.0,472.5,9040.0,-880.0,01-AUG-2019
160917,OPTIDX,BANKNIFTY,01-Aug-2019,31600.0,CE,0.0,0.0,0.0,0.65,0.0,0.0,0.0,120.0,0.0,01-AUG-2019
160918,OPTIDX,BANKNIFTY,01-Aug-2019,31700.0,CE,0.1,0.9,0.05,0.05,0.0,15.0,95.1,160.0,-40.0,01-AUG-2019
160919,OPTIDX,BANKNIFTY,01-Aug-2019,31800.0,CE,0.0,0.0,0.0,0.3,0.0,0.0,0.0,20.0,0.0,01-AUG-2019
160920,OPTIDX,BANKNIFTY,01-Aug-2019,31900.0,CE,0.0,0.0,0.0,0.3,0.0,0.0,0.0,80.0,0.0,01-AUG-2019
160921,OPTIDX,BANKNIFTY,01-Aug-2019,32000.0,CE,1.6,1.6,0.05,0.1,0.0,28.0,179.2,740.0,380.0,01-AUG-2019
160922,OPTIDX,BANKNIFTY,01-Aug-2019,32100.0,CE,0.2,0.2,0.2,0.2,0.0,50.0,321.0,1000.0,980.0,01-AUG-2019
160923,OPTIDX,BANKNIFTY,01-Aug-2019,32200.0,CE,0.45,0.75,0.05,0.05,0.0,9007.0,58005.79,40.0,0.0,01-AUG-2019
160924,OPTIDX,BANKNIFTY,01-Aug-2019,32300.0,CE,0.0,0.0,0.0,1222.65,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160925,OPTIDX,BANKNIFTY,01-Aug-2019,32400.0,CE,0.0,0.0,0.0,1182.95,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160926,OPTIDX,BANKNIFTY,01-Aug-2019,32500.0,CE,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,0.0,01-AUG-2019
160927,OPTIDX,BANKNIFTY,01-Aug-2019,32600.0,CE,0.4,0.7,0.05,0.05,0.0,3501.0,22826.77,20.0,20.0,01-AUG-2019
160928,OPTIDX,BANKNIFTY,01-Aug-2019,32700.0,CE,0.5,0.85,0.1,0.1,0.0,4000.0,26160.2,0.0,0.0,01-AUG-2019
160929,OPTIDX,BANKNIFTY,01-Aug-2019,32800.0,CE,0.0,0.0,0.0,0.05,0.0,0.0,0.0,200.0,0.0,01-AUG-2019
160930,OPTIDX,BANKNIFTY,01-Aug-2019,32900.0,CE,0.5,0.8,0.05,0.05,0.0,2921.0,19220.42,100.0,-60.0,01-AUG-2019
160931,OPTIDX,BANKNIFTY,01-Aug-2019,33000.0,CE,0.5,0.85,0.1,0.1,0.0,1015.0,6699.08,200.0,60.0,01-AUG-2019
160932,OPTIDX,BANKNIFTY,01-Aug-2019,33100.0,CE,0.0,0.0,0.0,1084.6,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160933,OPTIDX,BANKNIFTY,01-Aug-2019,33200.0,CE,0.0,0.0,0.0,1.15,0.0,0.0,0.0,20.0,0.0,01-AUG-2019
160934,OPTIDX,BANKNIFTY,01-Aug-2019,33300.0,CE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,620.0,0.0,01-AUG-2019
160935,OPTIDX,BANKNIFTY,01-Aug-2019,27200.0,PE,1.0,1.0,0.05,0.25,0.0,385.0,2094.42,4040.0,3960.0,01-AUG-2019
160936,OPTIDX,BANKNIFTY,01-Aug-2019,27300.0,PE,0.6,0.6,0.05,0.05,0.0,118.0,644.28,40.0,40.0,01-AUG-2019
160937,OPTIDX,BANKNIFTY,01-Aug-2019,27400.0,PE,0.95,1.45,0.05,0.1,0.0,3071.0,16829.28,30760.0,-1440.0,01-AUG-2019
160938,OPTIDX,BANKNIFTY,01-Aug-2019,27500.0,PE,0.7,2.0,0.05,0.1,0.0,9316.0,51238.94,111560.0,-16720.0,01-AUG-2019
160939,OPTIDX,BANKNIFTY,01-Aug-2019,27600.0,PE,0.3,2.6,0.05,0.15,0.0,9502.0,52452.11,21680.0,10220.0,01-AUG-2019
160940,OPTIDX,BANKNIFTY,01-Aug-2019,27700.0,PE,0.5,3.8,0.05,0.15,0.0,30557.0,169292.34,47700.0,24300.0,01-AUG-2019
160941,OPTIDX,BANKNIFTY,01-Aug-2019,27800.0,PE,1.5,10.0,0.05,0.25,0.0,70643.0,392806.87,84580.0,26940.0,01-AUG-2019
160942,OPTIDX,BANKNIFTY,01-Aug-2019,27900.0,PE,2.5,20.1,0.05,0.45,0.0,182476.0,1018372.36,271220.0,204360.0,01-AUG-2019
160943,OPTIDX,BANKNIFTY,01-Aug-2019,28000.0,PE,6.0,46.0,0.05,0.85,0.0,676900.0,3791698.47,794320.0,452780.0,01-AUG-2019
160944,OPTIDX,BANKNIFTY,01-Aug-2019,28100.0,PE,3.7,80.0,0.05,3.25,0.0,928776.0,5222405.48,432040.0,329440.0,01-AUG-2019
160945,OPTIDX,BANKNIFTY,01-Aug-2019,28200.0,PE,5.45,166.15,0.05,10.7,0.0,1589036.0,8968236.48,403440.0,223920.0,01-AUG-2019
160946,OPTIDX,BANKNIFTY,01-Aug-2019,28300.0,PE,23.45,258.45,0.05,12.85,0.0,2293519.0,12992147.38,430800.0,175280.0,01-AUG-2019
160947,OPTIDX,BANKNIFTY,01-Aug-2019,28400.0,PE,35.0,359.4,1.0,40.2,0.0,2368057.0,13468691.19,72340.0,-352000.0,01-AUG-2019
160948,OPTIDX,BANKNIFTY,01-Aug-2019,28500.0,PE,47.95,460.5,13.2,159.8,0.0,2013127.0,11501380.69,16060.0,-822460.0,01-AUG-2019
160949,OPTIDX,BANKNIFTY,01-Aug-2019,28600.0,PE,74.0,553.9,27.6,250.75,0.0,1092808.0,6272104.49,5580.0,-428460.0,01-AUG-2019
160950,OPTIDX,BANKNIFTY,01-Aug-2019,28700.0,PE,109.95,649.9,52.5,345.0,0.0,737113.0,4250423.55,3800.0,-398520.0,01-AUG-2019
160951,OPTIDX,BANKNIFTY,01-Aug-2019,28800.0,PE,142.95,747.8,89.1,439.0,0.0,331539.0,1921841.26,5900.0,-320220.0,01-AUG-2019
160952,OPTIDX,BANKNIFTY,01-Aug-2019,28900.0,PE,200.35,844.45,139.05,545.95,0.0,103721.0,605033.93,1220.0,-148020.0,01-AUG-2019
160953,OPTIDX,BANKNIFTY,01-Aug-2019,29000.0,PE,290.0,956.2,204.25,655.05,0.0,70107.0,412425.09,7120.0,-196480.0,01-AUG-2019
160954,OPTIDX,BANKNIFTY,01-Aug-2019,29100.0,PE,361.0,1036.2,284.5,745.9,0.0,15315.0,90788.96,1900.0,-58260.0,01-AUG-2019
160955,OPTIDX,BANKNIFTY,01-Aug-2019,29200.0,PE,492.0,1160.0,375.0,825.3,0.0,8234.0,49144.5,4520.0,-57480.0,01-AUG-2019
160956,OPTIDX,BANKNIFTY,01-Aug-2019,29300.0,PE,554.95,1243.5,480.0,955.65,0.0,6701.0,40321.63,1600.0,-49260.0,01-AUG-2019
160957,OPTIDX,BANKNIFTY,01-Aug-2019,29400.0,PE,651.0,1389.6,579.5,1054.85,0.0,3827.0,23224.66,860.0,-43200.0,01-AUG-2019
160958,OPTIDX,BANKNIFTY,01-Aug-2019,29500.0,PE,799.95,1452.65,668.8,1134.3,0.0,4230.0,25798.93,2700.0,-34440.0,01-AUG-2019
160959,OPTIDX,BANKNIFTY,01-Aug-2019,29600.0,PE,778.3,1555.0,778.3,1215.65,0.0,745.0,4565.98,340.0,-6900.0,01-AUG-2019
160960,OPTIDX,BANKNIFTY,01-Aug-2019,29700.0,PE,931.2,1620.0,868.85,1356.3,0.0,927.0,5726.46,8860.0,-5240.0,01-AUG-2019
160961,OPTIDX,BANKNIFTY,01-Aug-2019,29800.0,PE,1027.75,1723.2,995.05,1495.5,0.0,412.0,2567.12,300.0,-4120.0,01-AUG-2019
160962,OPTIDX,BANKNIFTY,01-Aug-2019,29900.0,PE,1125.0,1843.15,1123.7,1595.9,0.0,73.0,458.48,20.0,-780.0,01-AUG-2019
160963,OPTIDX,BANKNIFTY,01-Aug-2019,30000.0,PE,1264.75,1983.05,1175.55,1677.4,0.0,1039.0,6553.85,1060.0,-11200.0,01-AUG-2019
160964,OPTIDX,BANKNIFTY,01-Aug-2019,30100.0,PE,1318.65,2016.3,1318.65,1798.45,0.0,449.0,2862.8,580.0,-5020.0,01-AUG-2019
160965,OPTIDX,BANKNIFTY,01-Aug-2019,30200.0,PE,1423.45,2082.0,1423.45,1865.35,0.0,567.0,3636.63,120.0,-10400.0,01-AUG-2019
160966,OPTIDX,BANKNIFTY,01-Aug-2019,30300.0,PE,1569.1,2161.0,1569.1,1927.85,0.0,305.0,1964.91,180.0,-5560.0,01-AUG-2019
160967,OPTIDX,BANKNIFTY,01-Aug-2019,30400.0,PE,1678.85,2290.9,1670.0,2051.6,0.0,38.0,246.65,240.0,-400.0,01-AUG-2019
160968,OPTIDX,BANKNIFTY,01-Aug-2019,30500.0,PE,1745.8,2418.05,1715.4,2121.55,0.0,1045.0,6816.39,1260.0,-13460.0,01-AUG-2019
160969,OPTIDX,BANKNIFTY,01-Aug-2019,30600.0,PE,1876.0,2430.0,1876.0,2280.15,0.0,58.0,379.71,2900.0,-400.0,01-AUG-2019
160970,OPTIDX,BANKNIFTY,01-Aug-2019,30700.0,PE,2000.0,2550.0,2000.0,2362.5,0.0,56.0,368.85,340.0,-900.0,01-AUG-2019
160971,OPTIDX,BANKNIFTY,01-Aug-2019,30800.0,PE,2090.0,2719.3,2090.0,2429.95,0.0,113.0,749.34,80.0,-2120.0,01-AUG-2019
160972,OPTIDX,BANKNIFTY,01-Aug-2019,30900.0,PE,2262.0,2262.0,2262.0,2262.0,0.0,5.0,33.16,0.0,-100.0,01-AUG-2019
160973,OPTIDX,BANKNIFTY,01-Aug-2019,31000.0,PE,2200.0,2982.15,2193.2,2650.4,0.0,188.0,1260.92,480.0,-2100.0,01-AUG-2019
160974,OPTIDX,BANKNIFTY,01-Aug-2019,31100.0,PE,0.0,0.0,0.0,2370.0,0.0,0.0,0.0,20.0,0.0,01-AUG-2019
160975,OPTIDX,BANKNIFTY,01-Aug-2019,31200.0,PE,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160976,OPTIDX,BANKNIFTY,01-Aug-2019,31300.0,PE,2562.75,3232.05,2562.75,2928.0,0.0,32.0,217.71,100.0,-360.0,01-AUG-2019
160977,OPTIDX,BANKNIFTY,01-Aug-2019,31400.0,PE,3305.9,3305.9,3305.9,3305.9,0.0,1.0,6.94,200.0,-20.0,01-AUG-2019
160978,OPTIDX,BANKNIFTY,01-Aug-2019,31500.0,PE,2800.0,3304.65,2800.0,3258.65,0.0,83.0,572.81,80.0,-1420.0,01-AUG-2019
160979,OPTIDX,BANKNIFTY,01-Aug-2019,31600.0,PE,0.0,0.0,0.0,1841.3,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160980,OPTIDX,BANKNIFTY,01-Aug-2019,31700.0,PE,0.0,0.0,0.0,1901.7,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160981,OPTIDX,BANKNIFTY,01-Aug-2019,31800.0,PE,0.0,0.0,0.0,1963.1,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160982,OPTIDX,BANKNIFTY,01-Aug-2019,31900.0,PE,0.0,0.0,0.0,2025.55,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160983,OPTIDX,BANKNIFTY,01-Aug-2019,32000.0,PE,3503.7,3503.7,3503.7,3503.7,0.0,1.0,7.1,0.0,-20.0,01-AUG-2019
160984,OPTIDX,BANKNIFTY,01-Aug-2019,32100.0,PE,0.0,0.0,0.0,1777.95,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160985,OPTIDX,BANKNIFTY,01-Aug-2019,32200.0,PE,0.0,0.0,0.0,1835.0,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160986,OPTIDX,BANKNIFTY,01-Aug-2019,32300.0,PE,0.0,0.0,0.0,1893.05,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160987,OPTIDX,BANKNIFTY,01-Aug-2019,32400.0,PE,0.0,0.0,0.0,1952.05,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160988,OPTIDX,BANKNIFTY,01-Aug-2019,32500.0,PE,3965.4,3965.4,3965.4,3965.4,0.0,1.0,7.29,0.0,-20.0,01-AUG-2019
160989,OPTIDX,BANKNIFTY,01-Aug-2019,32600.0,PE,0.0,0.0,0.0,2072.95,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160990,OPTIDX,BANKNIFTY,01-Aug-2019,32700.0,PE,0.0,0.0,0.0,2134.85,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160991,OPTIDX,BANKNIFTY,01-Aug-2019,32800.0,PE,0.0,0.0,0.0,2197.65,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160992,OPTIDX,BANKNIFTY,01-Aug-2019,32900.0,PE,0.0,0.0,0.0,1994.95,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160993,OPTIDX,BANKNIFTY,01-Aug-2019,33000.0,PE,0.0,0.0,0.0,2055.55,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160994,OPTIDX,BANKNIFTY,01-Aug-2019,33100.0,PE,0.0,0.0,0.0,2117.1,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160995,OPTIDX,BANKNIFTY,01-Aug-2019,33200.0,PE,0.0,0.0,0.0,2179.55,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160996,OPTIDX,BANKNIFTY,01-Aug-2019,33300.0,PE,0.0,0.0,0.0,2045.6,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160997,OPTIDX,BANKNIFTY,08-Aug-2019,27200.0,CE,1100.0,1280.0,1100.0,1162.7,1162.7,25.0,141.81,500.0,500.0,01-AUG-2019
160998,OPTIDX,BANKNIFTY,08-Aug-2019,27300.0,CE,0.0,0.0,0.0,1543.4,1129.55,0.0,0.0,0.0,0.0,01-AUG-2019
160999,OPTIDX,BANKNIFTY,08-Aug-2019,27400.0,CE,0.0,0.0,0.0,1748.25,1039.3,0.0,0.0,0.0,0.0,01-AUG-2019
161000,OPTIDX,BANKNIFTY,08-Aug-2019,27500.0,CE,1115.35,1115.35,725.0,1000.8,1000.8,112.0,636.12,780.0,780.0,01-AUG-2019
161001,OPTIDX,BANKNIFTY,08-Aug-2019,27600.0,CE,0.0,0.0,0.0,1656.05,866.2,0.0,0.0,0.0,0.0,01-AUG-2019
161002,OPTIDX,BANKNIFTY,08-Aug-2019,27700.0,CE,870.0,870.0,870.0,870.0,870.0,4.0,22.85,80.0,80.0,01-AUG-2019
161003,OPTIDX,BANKNIFTY,08-Aug-2019,27800.0,CE,532.0,775.0,532.0,775.0,775.0,2.0,11.38,0.0,0.0,01-AUG-2019
161004,OPTIDX,BANKNIFTY,08-Aug-2019,27900.0,CE,790.0,790.0,471.25,609.65,609.65,18.0,102.62,200.0,180.0,01-AUG-2019
161005,OPTIDX,BANKNIFTY,08-Aug-2019,28000.0,CE,922.1,922.1,373.7,568.95,568.95,2519.0,14368.16,12100.0,11740.0,01-AUG-2019
161006,OPTIDX,BANKNIFTY,08-Aug-2019,28100.0,CE,610.0,615.0,321.75,478.8,478.8,2104.0,11996.69,3080.0,3080.0,01-AUG-2019
161007,OPTIDX,BANKNIFTY,08-Aug-2019,28200.0,CE,620.0,620.0,272.95,423.3,423.3,6855.0,39174.22,10100.0,10100.0,01-AUG-2019
161008,OPTIDX,BANKNIFTY,08-Aug-2019,28300.0,CE,540.0,564.1,228.45,363.15,363.15,12591.0,72083.6,26100.0,26100.0,01-AUG-2019
161009,OPTIDX,BANKNIFTY,08-Aug-2019,28400.0,CE,533.45,533.45,188.1,317.95,317.95,20784.0,119261.85,58880.0,58360.0,01-AUG-2019
161010,OPTIDX,BANKNIFTY,08-Aug-2019,28500.0,CE,453.2,520.0,154.0,264.25,264.25,60972.0,350688.32,165160.0,158260.0,01-AUG-2019
161011,OPTIDX,BANKNIFTY,08-Aug-2019,28600.0,CE,380.75,433.0,124.15,219.75,219.75,37816.0,218011.86,69360.0,68040.0,01-AUG-2019
161012,OPTIDX,BANKNIFTY,08-Aug-2019,28700.0,CE,324.9,368.8,97.1,179.5,179.5,52396.0,302852.29,115180.0,104860.0,01-AUG-2019
161013,OPTIDX,BANKNIFTY,08-Aug-2019,28800.0,CE,275.45,309.0,76.5,144.4,144.4,61150.0,354281.85,157340.0,135500.0,01-AUG-2019
161014,OPTIDX,BANKNIFTY,08-Aug-2019,28900.0,CE,194.75,255.0,58.85,114.4,114.4,44149.0,256368.92,94440.0,80960.0,01-AUG-2019
161015,OPTIDX,BANKNIFTY,08-Aug-2019,29000.0,CE,180.0,207.8,45.85,88.3,88.3,125096.0,728249.9,407020.0,310420.0,01-AUG-2019
161016,OPTIDX,BANKNIFTY,08-Aug-2019,29100.0,CE,142.75,167.7,34.4,67.95,67.95,39016.0,227745.63,108400.0,86680.0,01-AUG-2019
161017,OPTIDX,BANKNIFTY,08-Aug-2019,29200.0,CE,104.0,131.0,25.1,50.0,50.0,58502.0,342412.12,195540.0,147500.0,01-AUG-2019
161018,OPTIDX,BANKNIFTY,08-Aug-2019,29300.0,CE,85.0,101.6,18.9,36.35,36.35,37798.0,221868.49,142040.0,92340.0,01-AUG-2019
161019,OPTIDX,BANKNIFTY,08-Aug-2019,29400.0,CE,76.25,78.1,14.05,26.9,26.9,38712.0,227909.95,153160.0,118380.0,01-AUG-2019
161020,OPTIDX,BANKNIFTY,08-Aug-2019,29500.0,CE,50.0,63.0,10.3,20.6,20.6,79996.0,472418.57,340780.0,226780.0,01-AUG-2019
161021,OPTIDX,BANKNIFTY,08-Aug-2019,29600.0,CE,40.05,43.45,8.0,14.65,14.65,18484.0,109495.19,59100.0,31420.0,01-AUG-2019
161022,OPTIDX,BANKNIFTY,08-Aug-2019,29700.0,CE,30.0,32.9,6.0,11.05,11.05,16016.0,95180.45,76560.0,41040.0,01-AUG-2019
161023,OPTIDX,BANKNIFTY,08-Aug-2019,29800.0,CE,25.35,25.35,4.8,9.6,9.6,16170.0,96408.98,54720.0,19720.0,01-AUG-2019
161024,OPTIDX,BANKNIFTY,08-Aug-2019,29900.0,CE,16.2,18.8,4.9,7.8,7.8,7463.0,44642.61,24940.0,11560.0,01-AUG-2019
161025,OPTIDX,BANKNIFTY,08-Aug-2019,30000.0,CE,18.85,18.85,4.9,6.45,6.45,31690.0,190187.71,215420.0,110000.0,01-AUG-2019
161026,OPTIDX,BANKNIFTY,08-Aug-2019,30100.0,CE,12.45,12.45,2.55,4.75,4.75,1837.0,11060.83,8640.0,-780.0,01-AUG-2019
161027,OPTIDX,BANKNIFTY,08-Aug-2019,30200.0,CE,8.8,8.8,1.55,2.85,2.85,1860.0,11235.79,33700.0,10300.0,01-AUG-2019
161028,OPTIDX,BANKNIFTY,08-Aug-2019,30300.0,CE,2.15,6.8,2.15,3.9,3.9,264.0,1600.06,2780.0,-80.0,01-AUG-2019
161029,OPTIDX,BANKNIFTY,08-Aug-2019,30400.0,CE,3.1,6.2,2.7,3.5,3.5,689.0,4189.69,15480.0,3940.0,01-AUG-2019
161030,OPTIDX,BANKNIFTY,08-Aug-2019,30500.0,CE,6.5,6.5,2.1,2.75,2.75,4109.0,25067.78,54580.0,19600.0,01-AUG-2019
161031,OPTIDX,BANKNIFTY,08-Aug-2019,30600.0,CE,6.2,6.2,1.6,3.6,3.6,45.0,275.44,560.0,480.0,01-AUG-2019
161032,OPTIDX,BANKNIFTY,08-Aug-2019,30700.0,CE,2.0,4.95,1.0,4.8,4.8,23.0,141.23,360.0,300.0,01-AUG-2019
161033,OPTIDX,BANKNIFTY,08-Aug-2019,30800.0,CE,4.55,4.9,2.05,4.5,4.5,32.0,197.14,720.0,400.0,01-AUG-2019
161034,OPTIDX,BANKNIFTY,08-Aug-2019,30900.0,CE,0.0,0.0,0.0,1500.65,0.4,0.0,0.0,0.0,0.0,01-AUG-2019
161035,OPTIDX,BANKNIFTY,08-Aug-2019,31000.0,CE,2.0,2.75,1.25,1.8,1.8,324.0,2008.91,5520.0,3720.0,01-AUG-2019
161036,OPTIDX,BANKNIFTY,08-Aug-2019,31100.0,CE,0.0,0.0,0.0,1400.75,0.2,0.0,0.0,0.0,0.0,01-AUG-2019
161037,OPTIDX,BANKNIFTY,08-Aug-2019,31200.0,CE,0.0,0.0,0.0,1352.65,0.15,0.0,0.0,0.0,0.0,01-AUG-2019
161038,OPTIDX,BANKNIFTY,08-Aug-2019,31300.0,CE,0.0,0.0,0.0,1305.65,0.1,0.0,0.0,0.0,0.0,01-AUG-2019
161039,OPTIDX,BANKNIFTY,08-Aug-2019,31400.0,CE,0.0,0.0,0.0,1259.85,0.05,0.0,0.0,0.0,0.0,01-AUG-2019
161040,OPTIDX,BANKNIFTY,08-Aug-2019,31500.0,CE,1.0,1.0,1.0,1.0,1.0,4.0,25.2,100.0,0.0,01-AUG-2019
161041,OPTIDX,BANKNIFTY,08-Aug-2019,31600.0,CE,0.0,0.0,0.0,1171.6,0.05,0.0,0.0,0.0,0.0,01-AUG-2019
161042,OPTIDX,BANKNIFTY,08-Aug-2019,31700.0,CE,0.0,0.0,0.0,1129.2,0.05,0.0,0.0,0.0,0.0,01-AUG-2019
161043,OPTIDX,BANKNIFTY,08-Aug-2019,31800.0,CE,0.0,0.0,0.0,1087.9,0.05,0.0,0.0,0.0,0.0,01-AUG-2019
161044,OPTIDX,BANKNIFTY,08-Aug-2019,31900.0,CE,0.0,0.0,0.0,1047.75,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161045,OPTIDX,BANKNIFTY,08-Aug-2019,32000.0,CE,0.0,0.0,0.0,1008.65,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161046,OPTIDX,BANKNIFTY,08-Aug-2019,32100.0,CE,0.0,0.0,0.0,970.65,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161047,OPTIDX,BANKNIFTY,08-Aug-2019,32200.0,CE,0.0,0.0,0.0,933.75,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161048,OPTIDX,BANKNIFTY,08-Aug-2019,32300.0,CE,0.0,0.0,0.0,897.9,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161049,OPTIDX,BANKNIFTY,08-Aug-2019,32400.0,CE,0.0,0.0,0.0,863.1,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161050,OPTIDX,BANKNIFTY,08-Aug-2019,32500.0,CE,0.0,0.0,0.0,829.3,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161051,OPTIDX,BANKNIFTY,08-Aug-2019,32600.0,CE,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161052,OPTIDX,BANKNIFTY,08-Aug-2019,32700.0,CE,0.0,0.0,0.0,773.35,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161053,OPTIDX,BANKNIFTY,08-Aug-2019,32800.0,CE,0.0,0.0,0.0,729.0,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161054,OPTIDX,BANKNIFTY,08-Aug-2019,32900.0,CE,0.0,0.0,0.0,696.65,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
161055,OPTIDX,BANKNIFTY,08-Aug-2019,33000.0,CE,1.75,2.4,1.1,1.8,1.8,20005.0,132040.56,40.0,40.0,01-AUG-2019
161056,OPTIDX,BANKNIFTY,08-Aug-2019,33100.0,CE,1.7,2.4,0.5,0.5,0.0,27008.0,178802.52,0.0,0.0,01-AUG-2019
161057,OPTIDX,BANKNIFTY,08-Aug-2019,27200.0,PE,16.5,99.75,13.0,33.55,33.55,30417.0,165699.3,142240.0,139640.0,01-AUG-2019
161058,OPTIDX,BANKNIFTY,08-Aug-2019,27300.0,PE,21.1,108.55,14.85,39.85,39.85,9242.0,50555.43,21920.0,21920.0,01-AUG-2019
161059,OPTIDX,BANKNIFTY,08-Aug-2019,27400.0,PE,28.0,127.8,19.3,46.0,46.0,16394.0,90016.29,60900.0,59120.0,01-AUG-2019
